run_id,temperature,rationality,consensus_reached,rounds_to_consensus,final_leading_margin,polarisation_start,polarisation_peak,polarisation_final,max_gridlock_span,gridlock_end_round,mean_switches_per_agent,run_outcome,winner_name
temp_1_50_rat_0_00_4_run_13_kverlaan,1.5,0.0,True,4,23,0.0011200398807871103,0.0027418426704652983,0.0007834267222515515,0,,100.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_50_rat_0_00_17_run_25_kverlaan,1.5,0.0,True,7,20,0.0030613750148242537,0.0030800264296687403,0.002813960795394921,0,,94.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_50_rat_0_00_45_run_50_kverlaan,1.5,0.0,True,6,19,0.0022256096517837237,0.003301847059732621,0.002882906232778027,0,,81.0,CONSENSUS,Robert Francis Prevost
temp_1_50_rat_0_00_47_run_6_kverlaan,1.5,0.0,True,19,23,0.0016502489905501985,0.0037893090006584033,0.0015307943577852854,0,,209.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_50_rat_0_00_25_run_32_kverlaan,1.5,0.0,True,7,23,0.0025760884650115057,0.004350520862105863,0.002696632013222279,0,,110.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_50_rat_0_00_3_run_12_kverlaan,1.5,0.0,True,4,36,0.00333495313069007,0.0051532468055379334,0.0051532468055379334,0,,77.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_50_rat_0_00_29_run_36_kverlaan_29,1.5,0.0,True,3,32,0.001565540545756503,0.004747387775914702,0.004747387775914702,0,,73.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_50_rat_0_00_12_run_20_kverlaan,1.5,0.0,True,8,30,0.0014693807590391598,0.0078598472120676,0.0078598472120676,0,,105.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_50_rat_0_00_1_run_10_kverlaan,1.5,0.0,True,4,30,0.004813476122228419,0.005387174057684237,0.002512503332698664,0,,76.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_50_rat_0_00_35_run_41_kverlaan_35,1.5,0.0,True,9,22,0.0016114779469658688,0.0054625984552270235,0.0024002842707788402,0,,121.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_50_rat_0_00_13_run_21_kverlaan,1.5,0.0,True,3,25,0.007889545802897907,0.007889545802897907,0.00531721374508212,0,,76.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_50_rat_0_00_32_run_39_kverlaan_32,1.5,0.0,True,9,29,0.003177807648054393,0.003177807648054393,0.002557002967341777,0,,143.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_50_rat_0_00_7_run_16_kverlaan,1.5,0.0,True,4,27,0.0014208583651538096,0.004857889284743575,0.004857889284743575,0,,96.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_50_rat_0_00_8_run_17_kverlaan,1.5,0.0,True,4,26,0.01279590879080918,0.01279590879080918,0.0028113304411068775,0,,73.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_50_rat_0_00_16_run_24_kverlaan,1.5,0.0,True,26,27,0.0014585284916309408,0.0030618397996548287,0.0024979652256906138,0,,257.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_12_run_143_mbelkhatir,1.0,0.75,True,9,21,0.0016629168423363267,0.00351336145126756,0.00351336145126756,0,,84.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_53_run_55_mbelkhatir,1.0,0.75,True,4,19,0.0017166566105349754,0.003417265086195405,0.003417265086195405,0,,60.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_32_run_168_mbelkhatir,1.0,0.75,True,9,27,0.00524827664326631,0.005629608941108285,0.005629608941108285,0,,82.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_19_run_150_mbelkhatir,1.0,0.75,True,9,20,0.0011106082995765013,0.0031160929508459627,0.0023243350526375335,0,,75.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_54_run_97_mbelkhatir,1.0,0.75,True,27,20,0.0016590746397921014,0.005449171207613934,0.0026314034774494593,0,,139.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_45_run_36_mbelkhatir,1.0,0.75,True,4,21,0.001781968430390612,0.0034413146717602082,0.0034413146717602082,0,,64.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_34_run_31_kverlaan,1.0,0.75,True,5,21,0.0016519873887056694,0.0034186688467867997,0.0034186688467867997,0,,61.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_28_run_164_mbelkhatir,1.0,0.75,True,3,19,0.005399341419660303,0.006037129297635581,0.0028645064413343147,0,,57.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_21_run_152_mbelkhatir,1.0,0.75,True,19,22,0.001413758148609119,0.0053973123744836815,0.005323678917464325,0,,99.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_20_run_151_mbelkhatir,1.0,0.75,True,5,20,0.003496943708966296,0.003654615479209937,0.0013103078399057163,0,,75.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_38_run_33_kverlaan,1.0,0.75,True,3,19,0.0023539385686974297,0.003740158849093083,0.003740158849093083,0,,60.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_8_run_139_mbelkhatir,1.0,0.75,True,22,28,0.0016071567450624434,0.0029994953889336696,0.0028854728530131623,0,,133.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_16_run_147_mbelkhatir,1.0,0.75,True,3,31,0.003771274925924752,0.003771274925924752,0.0027528008456622166,0,,66.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_30_run_166_mbelkhatir,1.0,0.75,True,3,22,0.0012921362122500196,0.004006888036789483,0.00257137736016636,0,,64.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_7_run_138_mbelkhatir,1.0,0.75,True,1,20,0.0018147258597894234,0.0035989365308290605,0.0035989365308290605,0,,49.0,CONSENSUS,Robert Francis Prevost
temp_1_00_rat_0_75_36_run_32_kverlaan,1.0,0.75,True,10,18,0.0034790804660368877,0.003675961662377854,0.001506588591727539,0,,74.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_42_run_35_kverlaan,1.0,0.75,True,8,20,0.001555315627882309,0.003948722338896617,0.0037252983023120865,0,,70.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_55_run_98_mbelkhatir,1.0,0.75,True,12,22,0.0017482279205116185,0.00489114475428697,0.0032871564569971266,0,,78.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_41_run_34_mbelkhatir,1.0,0.75,True,10,23,0.00547372766666367,0.00547372766666367,0.0030314747905297148,0,,76.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_3_run_134_mbelkhatir,1.0,0.75,True,17,28,0.001650540575853314,0.0028048269122128056,0.0028048269122128056,0,,118.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_39_run_33_mbelkhatir,1.0,0.75,True,22,20,0.0034038102762165793,0.003752607984555022,0.002777532163367608,0,,106.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_37_run_32_mbelkhatir,1.0,0.75,True,15,23,0.0009762709772376383,0.005783598196330313,0.003072764072595144,0,,99.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_49_run_40_kverlaan,1.0,0.75,True,5,18,0.0012695304550919102,0.001862057814275558,0.0015341862899636727,0,,69.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_1_run_100_mbelkhatir,1.0,0.75,True,17,15,0.0035637882799379877,0.0035728763471469856,0.0023460741834962747,0,,92.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_5_run_136_mbelkhatir,1.0,0.75,True,2,21,0.004295657282248771,0.006899179171340172,0.004543717518996723,0,,56.0,CONSENSUS,Robert Francis Prevost
temp_1_00_rat_0_75_50_run_41_kverlaan,1.0,0.75,True,3,32,0.0038805020193065577,0.0054652530991536,0.0023056384373628617,0,,65.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_4_run_135_mbelkhatir,1.0,0.75,True,14,19,0.0015106263988038829,0.0033104894756487303,0.002822132755241799,0,,79.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_46_run_37_kverlaan,1.0,0.75,True,3,25,0.0011095617984958656,0.0029395174558916846,0.0029395174558916846,0,,64.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_31_run_167_mbelkhatir,1.0,0.75,True,4,25,0.0013387478088590157,0.004729706887727209,0.0025572063489526396,0,,74.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_29_run_165_mbelkhatir,1.0,0.75,True,9,21,0.0036421164393609547,0.0036421164393609547,0.003223120609730444,0,,72.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_17_run_148_mbelkhatir,1.0,0.75,True,3,18,0.0016940238951466617,0.003616681397270715,0.0011468840942467154,0,,64.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_23_run_158_mbelkhatir,1.0,0.75,True,12,21,0.0023129740292559303,0.004506528822039277,0.003631019088335274,0,,71.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_10_run_141_mbelkhatir,1.0,0.75,True,5,19,0.0017108112185693371,0.0060107599001402445,0.003126039471739337,0,,62.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_56_run_99_mbelkhatir,1.0,0.75,True,22,17,0.0021014113538269426,0.0037148294092752836,0.0020208427531563503,0,,85.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_11_run_142_mbelkhatir,1.0,0.75,True,11,18,0.001029237863298046,0.003387179911047426,0.002319389121318306,0,,76.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_52_run_54_mbelkhatir,1.0,0.75,True,10,19,0.0010254160313117192,0.003402722806211963,0.002225764559170749,0,,84.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_40_run_34_kverlaan,1.0,0.75,True,6,16,0.001128225745710107,0.0036224623197531527,0.0022924098676196498,0,,59.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_27_run_163_mbelkhatir,1.0,0.75,True,11,15,0.0042621882409975345,0.004322991172214088,0.001188228466005868,0,,76.0,CONSENSUS,Robert Francis Prevost
temp_1_00_rat_0_75_13_run_144_mbelkhatir,1.0,0.75,True,21,19,0.001705332259447921,0.004162307160443923,0.0033596523649168084,0,,87.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_15_run_146_mbelkhatir,1.0,0.75,True,9,21,0.0013927382192117422,0.0021800401842507564,0.0021634184234802433,0,,63.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_25_run_160_mbelkhatir,1.0,0.75,True,4,39,0.0012421310236071573,0.005801740222389038,0.005801740222389038,0,,71.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_14_run_145_mbelkhatir,1.0,0.75,True,4,20,0.00152609018259012,0.005456357669429992,0.005456357669429992,0,,60.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_9_run_140_mbelkhatir,1.0,0.75,True,8,35,0.0014216763994625056,0.004180208790035684,0.003139269655646745,0,,78.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_22_run_153_mbelkhatir,1.0,0.75,True,17,16,0.001231471841177406,0.006105364324298397,0.002165382251870579,0,,105.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_43_run_35_mbelkhatir,1.0,0.75,True,18,16,0.001498752126143237,0.0036943745079470558,0.0010909806031718068,0,,77.0,CONSENSUS,Robert Francis Prevost
temp_1_00_rat_0_75_24_run_159_mbelkhatir,1.0,0.75,True,6,17,0.0010727603392980895,0.0018662731888476852,0.0017586627859937432,0,,66.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_44_run_36_kverlaan,1.0,0.75,True,4,16,0.0017546914504953904,0.004603945039778815,0.004603945039778815,0,,63.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_51_run_42_kverlaan,1.0,0.75,True,3,35,0.00287376506055602,0.003785987233167702,0.0031171409373313146,0,,67.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_33_run_176_mbelkhatir,1.0,0.75,True,28,24,0.0016896829920728267,0.0036062910170147717,0.0031256621821035445,0,,125.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_2_run_133_mbelkhatir,1.0,0.75,True,4,19,0.005798804410588148,0.005798804410588148,0.002531790928090023,0,,58.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_48_run_39_kverlaan,1.0,0.75,True,24,21,0.001114199243700157,0.004524432434600919,0.002430693796555534,0,,120.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_35_run_31_mbelkhatir,1.0,0.75,True,14,18,0.0014269183283197185,0.003136345410817411,0.0030064453192848823,0,,85.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_26_run_162_mbelkhatir,1.0,0.75,True,7,15,0.0011691697852067378,0.002946016502849597,0.002094621385924833,0,,70.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_47_run_38_kverlaan,1.0,0.75,True,10,17,0.0017104171246418638,0.0038196869511910388,0.0024797958333878114,0,,88.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_6_run_137_mbelkhatir,1.0,0.75,True,6,16,0.0013449628870018692,0.004997635568184023,0.004844651224500105,0,,71.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_1_00_rat_0_75_18_run_149_mbelkhatir,1.0,0.75,True,8,27,0.0008830801496697302,0.005499246569737404,0.0017604182773801123,0,,75.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_5_run_14_ehazbolatow,2.0,0.5,True,4,25,0.01376519971569106,0.01376519971569106,0.004659268207895987,0,,107.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_15_run_23_ehazbolatow,2.0,0.5,True,3,19,0.01696354827039455,0.01696354827039455,0.01138348463357,0,,81.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_26_run_33_ehazbolatow,2.0,0.5,True,3,33,0.01701931706822851,0.01701931706822851,0.0035946270743400246,0,,93.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_11_run_1_ehazbolatow,2.0,0.5,True,3,18,0.014673601726103092,0.014673601726103092,0.003110300513604314,0,,82.0,CONSENSUS,Robert Francis Prevost
temp_2_00_rat_0_50_43_run_49_ehazbolatow,2.0,0.5,True,10,22,0.017353920912449864,0.017353920912449864,0.0034300816950216567,0,,230.0,CONSENSUS,Lazzaro You Heung-sik
temp_2_00_rat_0_50_27_run_34_ehazbolatow,2.0,0.5,True,6,21,0.007823271907674918,0.008146299003450435,0.004160209320840472,0,,151.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_7_run_16_ehazbolatow,2.0,0.5,True,7,26,0.016552741532127067,0.016552741532127067,0.0021082677273824135,0,,172.0,CONSENSUS,Robert Francis Prevost
temp_2_00_rat_0_50_4_run_13_ehazbolatow,2.0,0.5,True,8,23,0.011300488642714691,0.011300488642714691,0.004751399101848051,0,,195.0,CONSENSUS,Robert Francis Prevost
temp_2_00_rat_0_50_24_run_31_ehazbolatow,2.0,0.5,True,3,17,0.01737958984822658,0.01737958984822658,0.007243260182987746,0,,89.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_41_run_47_ehazbolatow,2.0,0.5,True,3,23,0.006858780858165523,0.006858780858165523,0.0016038750418259212,0,,91.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_50_run_9_ehazbolatow,2.0,0.5,True,3,25,0.013243375204157354,0.013243375204157354,0.0026074874599669225,0,,82.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_1_run_10_ehazbolatow,2.0,0.5,True,3,25,0.01659066637373892,0.01659066637373892,0.0018409446791840991,0,,88.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_22_run_2_ehazbolatow,2.0,0.5,True,4,30,0.01135417947360724,0.01135417947360724,0.0022364708011354613,0,,114.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_18_run_26_ehazbolatow,2.0,0.5,True,4,19,0.016421717775628696,0.016421717775628696,0.0036746550355589796,0,,107.0,CONSENSUS,Robert Francis Prevost
temp_2_00_rat_0_50_23_run_30_ehazbolatow,2.0,0.5,True,4,21,0.011334833864961641,0.011334833864961641,0.002541702926470163,0,,117.0,CONSENSUS,Robert Francis Prevost
temp_2_00_rat_0_50_3_run_12_ehazbolatow,2.0,0.5,True,2,24,0.01381694588016655,0.01381694588016655,0.00309747265306826,0,,74.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_42_run_48_ehazbolatow,2.0,0.5,True,3,27,0.010857404940229121,0.010857404940229121,0.0032278904923293585,0,,87.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_31_run_38_ehazbolatow,2.0,0.5,True,4,28,0.016574692891016752,0.016574692891016752,0.003364207559986772,0,,104.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_14_run_22_ehazbolatow,2.0,0.5,True,3,29,0.01699668017942932,0.01699668017942932,0.003085234825999247,0,,83.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_33_run_3_ehazbolatow,2.0,0.5,True,3,24,0.011024644333107857,0.011024644333107857,0.004088470680270273,0,,86.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_45_run_50_ehazbolatow,2.0,0.5,True,3,24,0.017751059955373946,0.017751059955373946,0.0028144717376930146,0,,90.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_19_run_27_ehazbolatow,2.0,0.5,True,4,22,0.008191195283141188,0.008191195283141188,0.0016167431521407873,0,,104.0,CONSENSUS,Robert Francis Prevost
temp_2_00_rat_0_50_44_run_4_ehazbolatow,2.0,0.5,True,5,35,0.01568809184892443,0.01568809184892443,0.004746113274228671,0,,119.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_40_run_46_ehazbolatow,2.0,0.5,True,4,20,0.0032508056892669944,0.0032704073107954782,0.0031278913327332535,0,,106.0,CONSENSUS,Robert Francis Prevost
temp_2_00_rat_0_50_28_run_35_ehazbolatow,2.0,0.5,True,2,22,0.014022086492845857,0.014022086492845857,0.002845831649189556,0,,69.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_8_run_17_ehazbolatow,2.0,0.5,True,3,27,0.01785774456952327,0.01785774456952327,0.002617239460157766,0,,87.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_6_run_15_ehazbolatow,2.0,0.5,True,4,22,0.018890248976273612,0.018890248976273612,0.002633190844488045,0,,113.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_20_run_28_ehazbolatow,2.0,0.5,True,6,40,0.0158660737024827,0.0158660737024827,0.0030059643198854995,0,,153.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_49_run_8_ehazbolatow,2.0,0.5,True,3,29,0.01750053326653203,0.01750053326653203,0.003987868736413955,0,,84.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_25_run_32_ehazbolatow,2.0,0.5,True,3,21,0.006148396751831981,0.006148396751831981,0.0029302982262417337,0,,92.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_39_run_45_ehazbolatow,2.0,0.5,True,3,18,0.010812550661896445,0.010812550661896445,0.002744009346897562,0,,100.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_46_run_5_ehazbolatow,2.0,0.5,True,3,24,0.01349748039528956,0.01349748039528956,0.008254420990899453,0,,99.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_17_run_25_ehazbolatow,2.0,0.5,True,3,30,0.008305432577081315,0.008305432577081315,0.0030401701162088,0,,87.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_2_run_11_ehazbolatow,2.0,0.5,True,4,36,0.01738731159571376,0.01738731159571376,0.002820002129817455,0,,116.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_34_run_40_ehazbolatow,2.0,0.5,True,5,32,0.007855887501771045,0.007855887501771045,0.0029063308705271607,0,,136.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_13_run_21_ehazbolatow,2.0,0.5,True,3,21,0.016420810755194942,0.016420810755194942,0.0024774998087865696,0,,86.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_36_run_42_ehazbolatow,2.0,0.5,True,4,20,0.017247691596078748,0.017247691596078748,0.003703014165272308,0,,107.0,CONSENSUS,Robert Francis Prevost
temp_2_00_rat_0_50_47_run_6_ehazbolatow,2.0,0.5,True,3,26,0.015787123017065405,0.015787123017065405,0.0029133116876104755,0,,92.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_38_run_44_ehazbolatow,2.0,0.5,True,3,26,0.015302810397855965,0.015302810397855965,0.002915272406231151,0,,88.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_32_run_39_ehazbolatow,2.0,0.5,True,3,32,0.01384275330285329,0.01384275330285329,0.004486829809543946,0,,98.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_9_run_18_ehazbolatow,2.0,0.5,True,4,23,0.014804146832987242,0.014804146832987242,0.003196822942807009,0,,107.0,CONSENSUS,Robert Francis Prevost
temp_2_00_rat_0_50_16_run_24_ehazbolatow,2.0,0.5,True,3,20,0.01649681335939889,0.01649681335939889,0.0025733595812418913,0,,87.0,CONSENSUS,Robert Francis Prevost
temp_2_00_rat_0_50_21_run_29_ehazbolatow,2.0,0.5,True,3,25,0.013551814778754676,0.013551814778754676,0.001753390442436701,0,,94.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_12_run_20_ehazbolatow,2.0,0.5,True,5,18,0.016623070134592383,0.016623070134592383,0.00348214716976434,0,,141.0,CONSENSUS,Robert Francis Prevost
temp_2_00_rat_0_50_37_run_43_ehazbolatow,2.0,0.5,True,3,28,0.015970134474007847,0.015970134474007847,0.0032380167394086253,0,,92.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_10_run_19_ehazbolatow,2.0,0.5,True,3,23,0.016904926556134327,0.016904926556134327,0.00386609724596266,0,,85.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_29_run_36_ehazbolatow,2.0,0.5,True,4,17,0.007048879870905012,0.007048879870905012,0.004286202013038447,0,,106.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_30_run_37_ehazbolatow,2.0,0.5,True,4,28,0.017194234500875497,0.017194234500875497,0.0034871958684476335,0,,112.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_2_00_rat_0_50_48_run_7_ehazbolatow,2.0,0.5,True,3,22,0.011848012631411924,0.011848012631411924,0.0031833898226668743,0,,89.0,CONSENSUS,Robert Francis Prevost
temp_2_00_rat_0_50_35_run_41_ehazbolatow,2.0,0.5,True,11,27,0.013833954642318054,0.013833954642318054,0.0031697633996002833,0,,267.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_0_10_rat_0_00_1_run_101_spoulain,0.1,0.0,True,14,19,0.0012651949973763632,0.003649974325674087,0.0030445502442043803,0,,74.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_0_10_rat_0_00_12_run_14_spoulain,0.1,0.0,True,25,16,0.0016422575444191322,0.0022723528841591327,0.0022723528841591327,3,24.0,76.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_0_10_rat_0_00_14_run_16_spoulain1,0.1,0.0,True,4,20,0.0009999829674090595,0.00264543314950593,0.00264543314950593,0,,61.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_0_10_rat_0_00_32_run_65_ehazbolatow,0.1,0.0,True,8,16,0.0010407206048113596,0.002811948310994061,0.002811948310994061,0,,64.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_0_10_rat_0_00_37_run_7_spoulain,0.1,0.0,True,25,15,0.0013368592460829892,0.0028095678217714133,0.0028095678217714133,0,,80.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_0_10_rat_0_00_4_run_107_spoulain,0.1,0.0,True,14,16,0.0014049257426429367,0.003615290244772051,0.003615290244772051,3,13.0,66.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_0_10_rat_0_00_24_run_31_ehazbolatow,0.1,0.0,True,29,26,0.0016223280583746644,0.002972435874795559,0.002972435874795559,0,,100.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_0_10_rat_0_00_7_run_11_spoulain,0.1,0.0,True,10,17,0.0017262771289284498,0.004059927300640841,0.0039022156063468765,0,,65.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_0_10_rat_0_00_38_run_85_ehazbolatow,0.1,0.0,True,29,16,0.0012678623972615336,0.002451649534717504,0.002451649534717504,6,10.0,70.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_0_10_rat_0_00_30_run_62_ehazbolatow,0.1,0.0,True,6,18,0.0014744901833470322,0.003119297776404454,0.003119297776404454,0,,65.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_0_10_rat_0_00_41_run_94_spoulain,0.1,0.0,True,17,16,0.0009027633663031248,0.002649913945033186,0.002649913945033186,3,11.0,72.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_0_10_rat_0_00_3_run_104_spoulain,0.1,0.0,True,15,15,0.0010501353209453224,0.0030711591437730264,0.0030711591437730264,4,14.0,61.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_0_10_rat_0_00_18_run_1_spoulain1,0.1,0.0,True,4,34,0.0014111487279914554,0.0018798800085425026,0.0018798800085425026,0,,74.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_0_10_rat_0_00_43_run_96_spoulain,0.1,0.0,True,14,16,0.0012769933808232587,0.002859215017738834,0.0025361348021509717,0,,74.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_0_10_rat_0_00_5_run_10_spoulain1,0.1,0.0,True,4,16,0.001428767757481361,0.0018053820586041455,0.001762719617159014,0,,62.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_0_10_rat_0_00_34_run_69_ehazbolatow,0.1,0.0,True,12,15,0.0017791482926835687,0.003520496115158674,0.003520496115158674,0,,63.0,CONSENSUS,Luis Antonio Gokim Tagle
temp_0_10_rat_0_00_13_run_15_spoulain,0.1,0.0,True,14,19,0.000893750239227213,0.0037212321225715177,0.0037212321225715177,0,,65.0,CONSENSUS,Luis Antonio Gokim Tagle
